code,name,short_name,district_level,parent_code,province_code,city_code,full_name,pinyin,pinyin_initial,sort_no
450400,梧州市,梧州,2,450000,450000,450400,广西壮族自治区/梧州市,wu zhou,w,2103
450403,万秀区,万秀,3,450400,450000,450400,广西壮族自治区/梧州市/万秀区,wan xiu,w,2104
450405,长洲区,长洲,3,450400,450000,450400,广西壮族自治区/梧州市/长洲区,chang zhou,c,2105
450406,龙圩区,龙圩,3,450400,450000,450400,广西壮族自治区/梧州市/龙圩区,long xu,l,2106
450421,苍梧县,苍梧,3,450400,450000,450400,广西壮族自治区/梧州市/苍梧县,cang wu,c,2107
450422,藤县,藤县,3,450400,450000,450400,广西壮族自治区/梧州市/藤县,teng xian,t,2108
450423,蒙山县,蒙山,3,450400,450000,450400,广西壮族自治区/梧州市/蒙山县,meng shan,m,2109
450481,岑溪市,岑溪,3,450400,450000,450400,广西壮族自治区/梧州市/岑溪市,cen xi,c,2110
450500,北海市,北海,2,450000,450000,450500,广西壮族自治区/北海市,bei hai,b,2111
450502,海城区,海城,3,450500,450000,450500,广西壮族自治区/北海市/海城区,hai cheng,h,2112
450503,银海区,银海,3,450500,450000,450500,广西壮族自治区/北海市/银海区,yin hai,y,2113
450512,铁山港区,铁山港,3,450500,450000,450500,广西壮族自治区/北海市/铁山港区,tie shan gang,t,2114
450521,合浦县,合浦,3,450500,450000,450500,广西壮族自治区/北海市/合浦县,he pu,h,2115
450600,防城港市,防城港,2,450000,450000,450600,广西壮族自治区/防城港市,fang cheng gang,f,2116
450602,港口区,港口,3,450600,450000,450600,广西壮族自治区/防城港市/港口区,gang kou,g,2117
450603,防城区,防城,3,450600,450000,450600,广西壮族自治区/防城港市/防城区,fang cheng,f,2118
450621,上思县,上思,3,450600,450000,450600,广西壮族自治区/防城港市/上思县,shang si,s,2119
450681,东兴市,东兴,3,450600,450000,450600,广西壮族自治区/防城港市/东兴市,dong xing,d,2120
450700,钦州市,钦州,2,450000,450000,450700,广西壮族自治区/钦州市,qin zhou,q,2121
450702,钦南区,钦南,3,450700,450000,450700,广西壮族自治区/钦州市/钦南区,qin nan,q,2122
450703,钦北区,钦北,3,450700,450000,450700,广西壮族自治区/钦州市/钦北区,qin bei,q,2123
450721,灵山县,灵山,3,450700,450000,450700,广西壮族自治区/钦州市/灵山县,ling shan,l,2124
450722,浦北县,浦北,3,450700,450000,450700,广西壮族自治区/钦州市/浦北县,pu bei,p,2125
450800,贵港市,贵港,2,450000,450000,450800,广西壮族自治区/贵港市,gui gang,g,2126
450802,港北区,港北,3,450800,450000,450800,广西壮族自治区/贵港市/港北区,gang bei,g,2127
450803,港南区,港南,3,450800,450000,450800,广西壮族自治区/贵港市/港南区,gang nan,g,2128
450804,覃塘区,覃塘,3,450800,450000,450800,广西壮族自治区/贵港市/覃塘区,qin tang,q,2129
450821,平南县,平南,3,450800,450000,450800,广西壮族自治区/贵港市/平南县,ping nan,p,2130
450881,桂平市,桂平,3,450800,450000,450800,广西壮族自治区/贵港市/桂平市,gui ping,g,2131
450900,玉林市,玉林,2,450000,450000,450900,广西壮族自治区/玉林市,yu lin,y,2132
450902,玉州区,玉州,3,450900,450000,450900,广西壮族自治区/玉林市/玉州区,yu zhou,y,2133
450903,福绵区,福绵,3,450900,450000,450900,广西壮族自治区/玉林市/福绵区,fu mian,f,2134
450921,容县,容县,3,450900,450000,450900,广西壮族自治区/玉林市/容县,rong xian,r,2135
450922,陆川县,陆川,3,450900,450000,450900,广西壮族自治区/玉林市/陆川县,lu chuan,l,2136
450923,博白县,博白,3,450900,450000,450900,广西壮族自治区/玉林市/博白县,bo bai,b,2137
450924,兴业县,兴业,3,450900,450000,450900,广西壮族自治区/玉林市/兴业县,xing ye,x,2138
450981,北流市,北流,3,450900,450000,450900,广西壮族自治区/玉林市/北流市,bei liu,b,2139
451000,百色市,百色,2,450000,450000,451000,广西壮族自治区/百色市,bai se,b,2140
451002,右江区,右江,3,451000,450000,451000,广西壮族自治区/百色市/右江区,you jiang,y,2141
451003,田阳区,田阳,3,451000,450000,451000,广西壮族自治区/百色市/田阳区,tian yang,t,2142
451022,田东县,田东,3,451000,450000,451000,广西壮族自治区/百色市/田东县,tian dong,t,2143
451024,德保县,德保,3,451000,450000,451000,广西壮族自治区/百色市/德保县,de bao,d,2144
451026,那坡县,那坡,3,451000,450000,451000,广西壮族自治区/百色市/那坡县,na po,n,2145
451027,凌云县,凌云,3,451000,450000,451000,广西壮族自治区/百色市/凌云县,ling yun,l,2146
451028,乐业县,乐业,3,451000,450000,451000,广西壮族自治区/百色市/乐业县,le ye,l,2147
451029,田林县,田林,3,451000,450000,451000,广西壮族自治区/百色市/田林县,tian lin,t,2148
451030,西林县,西林,3,451000,450000,451000,广西壮族自治区/百色市/西林县,xi lin,x,2149
451031,隆林各族自治县,隆林,3,451000,450000,451000,广西壮族自治区/百色市/隆林各族自治县,long lin,l,2150
451081,靖西市,靖西,3,451000,450000,451000,广西壮族自治区/百色市/靖西市,jing xi,j,2151
451082,平果市,平果,3,451000,450000,451000,广西壮族自治区/百色市/平果市,ping guo,p,2152
451100,贺州市,贺州,2,450000,450000,451100,广西壮族自治区/贺州市,he zhou,h,2153
451102,八步区,八步,3,451100,450000,451100,广西壮族自治区/贺州市/八步区,ba bu,b,2154
451103,平桂区,平桂,3,451100,450000,451100,广西壮族自治区/贺州市/平桂区,ping gui,p,2155
451121,昭平县,昭平,3,451100,450000,451100,广西壮族自治区/贺州市/昭平县,zhao ping,z,2156
451122,钟山县,钟山,3,451100,450000,451100,广西壮族自治区/贺州市/钟山县,zhong shan,z,2157
451123,富川瑶族自治县,富川,3,451100,450000,451100,广西壮族自治区/贺州市/富川瑶族自治县,fu chuan,f,2158
451200,河池市,河池,2,450000,450000,451200,广西壮族自治区/河池市,he chi,h,2159
451202,金城江区,金城江,3,451200,450000,451200,广西壮族自治区/河池市/金城江区,jin cheng jiang,j,2160
451203,宜州区,宜州,3,451200,450000,451200,广西壮族自治区/河池市/宜州区,yi zhou,y,2161
451221,南丹县,南丹,3,451200,450000,451200,广西壮族自治区/河池市/南丹县,nan dan,n,2162
451222,天峨县,天峨,3,451200,450000,451200,广西壮族自治区/河池市/天峨县,tian e,t,2163
451223,凤山县,凤山,3,451200,450000,451200,广西壮族自治区/河池市/凤山县,feng shan,f,2164
451224,东兰县,东兰,3,451200,450000,451200,广西壮族自治区/河池市/东兰县,dong lan,d,2165
451225,罗城仫佬族自治县,罗城,3,451200,450000,451200,广西壮族自治区/河池市/罗城仫佬族自治县,luo cheng,l,2166
451226,环江毛南族自治县,环江,3,451200,450000,451200,广西壮族自治区/河池市/环江毛南族自治县,huan jiang,h,2167
451227,巴马瑶族自治县,巴马,3,451200,450000,451200,广西壮族自治区/河池市/巴马瑶族自治县,ba ma,b,2168
451228,都安瑶族自治县,都安,3,451200,450000,451200,广西壮族自治区/河池市/都安瑶族自治县,du an,d,2169
451229,大化瑶族自治县,大化,3,451200,450000,451200,广西壮族自治区/河池市/大化瑶族自治县,da hua,d,2170
451300,来宾市,来宾,2,450000,450000,451300,广西壮族自治区/来宾市,lai bin,l,2171
451302,兴宾区,兴宾,3,451300,450000,451300,广西壮族自治区/来宾市/兴宾区,xing bin,x,2172
451321,忻城县,忻城,3,451300,450000,451300,广西壮族自治区/来宾市/忻城县,xin cheng,x,2173
451322,象州县,象州,3,451300,450000,451300,广西壮族自治区/来宾市/象州县,xiang zhou,x,2174
451323,武宣县,武宣,3,451300,450000,451300,广西壮族自治区/来宾市/武宣县,wu xuan,w,2175
451324,金秀瑶族自治县,金秀,3,451300,450000,451300,广西壮族自治区/来宾市/金秀瑶族自治县,jin xiu,j,2176
451381,合山市,合山,3,451300,450000,451300,广西壮族自治区/来宾市/合山市,he shan,h,2177
451400,崇左市,崇左,2,450000,450000,451400,广西壮族自治区/崇左市,chong zuo,c,2178
451402,江州区,江州,3,451400,450000,451400,广西壮族自治区/崇左市/江州区,jiang zhou,j,2179
451421,扶绥县,扶绥,3,451400,450000,451400,广西壮族自治区/崇左市/扶绥县,fu sui,f,2180
451422,宁明县,宁明,3,451400,450000,451400,广西壮族自治区/崇左市/宁明县,ning ming,n,2181
451423,龙州县,龙州,3,451400,450000,451400,广西壮族自治区/崇左市/龙州县,long zhou,l,2182
451424,大新县,大新,3,451400,450000,451400,广西壮族自治区/崇左市/大新县,da xin,d,2183
451425,天等县,天等,3,451400,450000,451400,广西壮族自治区/崇左市/天等县,tian deng,t,2184
451481,凭祥市,凭祥,3,451400,450000,451400,广西壮族自治区/崇左市/凭祥市,ping xiang,p,2185
460000,海南省,海南,1,,460000,,海南省,hai nan,h,2186
460100,海口市,海口,2,460000,460000,460100,海南省/海口市,hai kou,h,2187
460105,秀英区,秀英,3,460100,460000,460100,海南省/海口市/秀英区,xiu ying,x,2188
460106,龙华区,龙华,3,460100,460000,460100,海南省/海口市/龙华区,long hua,l,2189
460107,琼山区,琼山,3,460100,460000,460100,海南省/海口市/琼山区,qiong shan,q,2190
460108,美兰区,美兰,3,460100,460000,460100,海南省/海口市/美兰区,mei lan,m,2191
460200,三亚市,三亚,2,460000,460000,460200,海南省/三亚市,san ya,s,2192
460202,海棠区,海棠,3,460200,460000,460200,海南省/三亚市/海棠区,hai tang,h,2193
460203,吉阳区,吉阳,3,460200,460000,460200,海南省/三亚市/吉阳区,ji yang,j,2194
460204,天涯区,天涯,3,460200,460000,460200,海南省/三亚市/天涯区,tian ya,t,2195
460205,崖州区,崖州,3,460200,460000,460200,海南省/三亚市/崖州区,ya zhou,y,2196
460300,三沙市,三沙,2,460000,460000,460300,海南省/三沙市,san sha,s,2197
460302,西沙区,西沙,3,460300,460000,460300,海南省/三沙市/西沙区,xi sha,x,2198
460303,南沙区,南沙,3,460300,460000,460300,海南省/三沙市/南沙区,nan sha,n,2199
460400,儋州市,儋州,2,460000,460000,460400,海南省/儋州市,dan zhou,d,2200
469001,五指山市,五指山,3,460000,460000,,海南省/五指山市,wu zhi shan,w,2201
469002,琼海市,琼海,3,460000,460000,,海南省/琼海市,qiong hai,q,2202
469005,文昌市,文昌,3,460000,460000,,海南省/文昌市,wen chang,w,2203
469006,万宁市,万宁,3,460000,460000,,海南省/万宁市,wan ning,w,2204
469007,东方市,东方,3,460000,460000,,海南省/东方市,dong fang,d,2205
469021,定安县,定安,3,460000,460000,,海南省/定安县,ding an,d,2206
469022,屯昌县,屯昌,3,460000,460000,,海南省/屯昌县,tun chang,t,2207
469023,澄迈县,澄迈,3,460000,460000,,海南省/澄迈县,cheng mai,c,2208
469024,临高县,临高,3,460000,460000,,海南省/临高县,lin gao,l,2209
469025,白沙黎族自治县,白沙,3,460000,460000,,海南省/白沙黎族自治县,bai sha,b,2210
469026,昌江黎族自治县,昌江,3,460000,460000,,海南省/昌江黎族自治县,chang jiang,c,2211
469027,乐东黎族自治县,乐东,3,460000,460000,,海南省/乐东黎族自治县,le dong,l,2212
469028,陵水黎族自治县,陵水,3,460000,460000,,海南省/陵水黎族自治县,ling shui,l,2213
469029,保亭黎族苗族自治县,保亭,3,460000,460000,,海南省/保亭黎族苗族自治县,bao ting,b,2214
469030,琼中黎族苗族自治县,琼中,3,460000,460000,,海南省/琼中黎族苗族自治县,qiong zhong,q,2215
500000,重庆市,重庆,1,,500000,,重庆市,chong qing,c,2216
500101,万州区,万州,3,500000,500000,,重庆市/万州区,wan zhou,w,2217
500102,涪陵区,涪陵,3,500000,500000,,重庆市/涪陵区,fu ling,f,2218
500103,渝中区,渝中,3,500000,500000,,重庆市/渝中区,yu zhong,y,2219
500104,大渡口区,大渡口,3,500000,500000,,重庆市/大渡口区,da du kou,d,2220
500106,沙坪坝区,沙坪坝,3,500000,500000,,重庆市/沙坪坝区,sha ping ba,s,2221
500107,九龙坡区,九龙坡,3,500000,500000,,重庆市/九龙坡区,jiu long po,j,2222
500108,南岸区,南岸,3,500000,500000,,重庆市/南岸区,nan an,n,2223
500109,北碚区,北碚,3,500000,500000,,重庆市/北碚区,bei bei,b,2224
500110,綦江区,綦江,3,500000,500000,,重庆市/綦江区,qi jiang,q,2225
500111,大足区,大足,3,500000,500000,,重庆市/大足区,da zu,d,2226
500113,巴南区,巴南,3,500000,500000,,重庆市/巴南区,ba nan,b,2227
500114,黔江区,黔江,3,500000,500000,,重庆市/黔江区,qian jiang,q,2228
500115,长寿区,长寿,3,500000,500000,,重庆市/长寿区,chang shou,c,2229
500116,江津区,江津,3,500000,500000,,重庆市/江津区,jiang jin,j,2230
500117,合川区,合川,3,500000,500000,,重庆市/合川区,he chuan,h,2231
500118,永川区,永川,3,500000,500000,,重庆市/永川区,yong chuan,y,2232
500119,南川区,南川,3,500000,500000,,重庆市/南川区,nan chuan,n,2233
500120,璧山区,璧山,3,500000,500000,,重庆市/璧山区,bi shan,b,2234
500151,铜梁区,铜梁,3,500000,500000,,重庆市/铜梁区,tong liang,t,2235
500152,潼南区,潼南,3,500000,500000,,重庆市/潼南区,tong nan,t,2236
500153,荣昌区,荣昌,3,500000,500000,,重庆市/荣昌区,rong chang,r,2237
500154,开州区,开州,3,500000,500000,,重庆市/开州区,kai zhou,k,2238
500155,梁平区,梁平,3,500000,500000,,重庆市/梁平区,liang ping,l,2239
500156,武隆区,武隆,3,500000,500000,,重庆市/武隆区,wu long,w,2240
500157,两江新区,两江新区,3,500000,500000,,重庆市/两江新区,liang jiang xin qu,l,2241
500229,城口县,城口,3,500000,500000,,重庆市/城口县,cheng kou,c,2242
500230,丰都县,丰都,3,500000,500000,,重庆市/丰都县,feng du,f,2243
500231,垫江县,垫江,3,500000,500000,,重庆市/垫江县,dian jiang,d,2244
500233,忠县,忠县,3,500000,500000,,重庆市/忠县,zhong xian,z,2245
500235,云阳县,云阳,3,500000,500000,,重庆市/云阳县,yun yang,y,2246
500236,奉节县,奉节,3,500000,500000,,重庆市/奉节县,feng jie,f,2247
500237,巫山县,巫山,3,500000,500000,,重庆市/巫山县,wu shan,w,2248
500238,巫溪县,巫溪,3,500000,500000,,重庆市/巫溪县,wu xi,w,2249
500240,石柱土家族自治县,石柱,3,500000,500000,,重庆市/石柱土家族自治县,shi zhu,s,2250
500241,秀山土家族苗族自治县,秀山,3,500000,500000,,重庆市/秀山土家族苗族自治县,xiu shan,x,2251
500242,酉阳土家族苗族自治县,酉阳,3,500000,500000,,重庆市/酉阳土家族苗族自治县,you yang,y,2252
500243,彭水苗族土家族自治县,彭水,3,500000,500000,,重庆市/彭水苗族土家族自治县,peng shui,p,2253
510000,四川省,四川,1,,510000,,四川省,si chuan,s,2254
510100,成都市,成都,2,510000,510000,510100,四川省/成都市,cheng du,c,2255
510104,锦江区,锦江,3,510100,510000,510100,四川省/成都市/锦江区,jin jiang,j,2256
510105,青羊区,青羊,3,510100,510000,510100,四川省/成都市/青羊区,qing yang,q,2257
510106,金牛区,金牛,3,510100,510000,510100,四川省/成都市/金牛区,jin niu,j,2258
510107,武侯区,武侯,3,510100,510000,510100,四川省/成都市/武侯区,wu hou,w,2259
510108,成华区,成华,3,510100,510000,510100,四川省/成都市/成华区,cheng hua,c,2260
510112,龙泉驿区,龙泉驿,3,510100,510000,510100,四川省/成都市/龙泉驿区,long quan yi,l,2261
510113,青白江区,青白江,3,510100,510000,510100,四川省/成都市/青白江区,qing bai jiang,q,2262
510114,新都区,新都,3,510100,510000,510100,四川省/成都市/新都区,xin du,x,2263
510115,温江区,温江,3,510100,510000,510100,四川省/成都市/温江区,wen jiang,w,2264
510116,双流区,双流,3,510100,510000,510100,四川省/成都市/双流区,shuang liu,s,2265
510117,郫都区,郫都,3,510100,510000,510100,四川省/成都市/郫都区,pi du,p,2266
510118,新津区,新津,3,510100,510000,510100,四川省/成都市/新津区,xin jin,x,2267
510121,金堂县,金堂,3,510100,510000,510100,四川省/成都市/金堂县,jin tang,j,2268
510129,大邑县,大邑,3,510100,510000,510100,四川省/成都市/大邑县,da yi,d,2269
510131,蒲江县,蒲江,3,510100,510000,510100,四川省/成都市/蒲江县,pu jiang,p,2270
510181,都江堰市,都江堰,3,510100,510000,510100,四川省/成都市/都江堰市,du jiang yan,d,2271
510182,彭州市,彭州,3,510100,510000,510100,四川省/成都市/彭州市,peng zhou,p,2272
510183,邛崃市,邛崃,3,510100,510000,510100,四川省/成都市/邛崃市,qiong lai,q,2273
510184,崇州市,崇州,3,510100,510000,510100,四川省/成都市/崇州市,chong zhou,c,2274
510185,简阳市,简阳,3,510100,510000,510100,四川省/成都市/简阳市,jian yang,j,2275
510300,自贡市,自贡,2,510000,510000,510300,四川省/自贡市,zi gong,z,2276
510302,自流井区,自流井,3,510300,510000,510300,四川省/自贡市/自流井区,zi liu jing,z,2277
510303,贡井区,贡井,3,510300,510000,510300,四川省/自贡市/贡井区,gong jing,g,2278
510304,大安区,大安,3,510300,510000,510300,四川省/自贡市/大安区,da an,d,2279
510311,沿滩区,沿滩,3,510300,510000,510300,四川省/自贡市/沿滩区,yan tan,y,2280
510321,荣县,荣县,3,510300,510000,510300,四川省/自贡市/荣县,rong xian,r,2281
510322,富顺县,富顺,3,510300,510000,510300,四川省/自贡市/富顺县,fu shun,f,2282
510400,攀枝花市,攀枝花,2,510000,510000,510400,四川省/攀枝花市,pan zhi hua,p,2283
510402,东区,东区,3,510400,510000,510400,四川省/攀枝花市/东区,dong qu,d,2284
